skill_id,event_timestamp,created_timestamp,curriculum_score,industry_score,practical_score,projects_completed,internships_completed,certifications,coding_score,communication_score,problem_solving_score,teamwork_score,industry_demand_score,curriculum_relevance_score,skill_gap,employability_score,gap_level
SKILL_294,2026-01-01 00:04:53+00:00,2026-01-01 00:04:54+00:00,49.0,89.0,37.0,0,2,3,49.0,71.0,35.0,58.0,71.0,84.0,40.0,62.8,High
SKILL_295,2026-01-01 00:04:54+00:00,2026-01-01 00:04:55+00:00,68.0,68.0,53.0,1,2,1,91.0,83.0,87.0,57.0,89.0,49.0,0.0,80.25,Low
SKILL_296,2026-01-01 00:04:55+00:00,2026-01-01 00:04:56+00:00,91.0,96.0,89.0,5,1,4,91.0,44.0,74.0,41.0,83.0,82.0,5.0,98.7,Low
SKILL_297,2026-01-01 00:04:56+00:00,2026-01-01 00:04:57+00:00,37.0,90.0,76.0,3,1,2,70.0,75.0,47.0,92.0,94.0,74.0,53.0,77.35,High
SKILL_298,2026-01-01 00:04:57+00:00,2026-01-01 00:04:58+00:00,59.0,87.0,56.0,2,1,0,81.0,73.0,50.0,56.0,65.0,98.0,28.0,71.7,High
SKILL_299,2026-01-01 00:04:58+00:00,2026-01-01 00:04:59+00:00,83.0,55.0,88.0,1,1,2,68.0,43.0,45.0,44.0,66.0,61.0,0.0,75.25,Low
SKILL_300,2026-01-01 00:04:59+00:00,2026-01-01 00:05:00+00:00,82.0,91.0,54.0,2,0,4,99.0,97.0,85.0,70.0,61.0,85.0,9.0,90.45,Low
SKILL_301,2026-01-01 00:05:00+00:00,2026-01-01 00:05:01+00:00,74.0,54.0,68.0,2,1,0,57.0,73.0,91.0,68.0,85.0,73.0,0.0,76.25,Low
SKILL_302,2026-01-01 00:05:01+00:00,2026-01-01 00:05:02+00:00,47.0,45.0,35.0,3,0,2,97.0,83.0,81.0,89.0,45.0,61.0,0.0,72.1,Low
SKILL_303,2026-01-01 00:05:02+00:00,2026-01-01 00:05:03+00:00,60.0,54.0,61.0,3,1,0,77.0,69.0,92.0,67.0,58.0,78.0,0.0,75.95,Low
SKILL_304,2026-01-01 00:05:03+00:00,2026-01-01 00:05:04+00:00,58.0,98.0,58.0,2,1,0,83.0,74.0,99.0,61.0,60.0,50.0,40.0,78.75,High
SKILL_305,2026-01-01 00:05:04+00:00,2026-01-01 00:05:05+00:00,47.0,87.0,93.0,5,2,2,77.0,54.0,78.0,57.0,46.0,100.0,40.0,88.5,High
SKILL_306,2026-01-01 00:05:05+00:00,2026-01-01 00:05:06+00:00,91.0,76.0,36.0,5,2,2,50.0,85.0,46.0,87.0,55.0,49.0,0.0,85.85,Low
SKILL_307,2026-01-01 00:05:06+00:00,2026-01-01 00:05:07+00:00,51.0,45.0,34.0,0,1,4,93.0,67.0,96.0,84.0,92.0,85.0,0.0,71.7,Low
SKILL_308,2026-01-01 00:05:07+00:00,2026-01-01 00:05:08+00:00,56.0,44.0,95.0,5,2,3,67.0,47.0,88.0,41.0,59.0,67.0,0.0,85.55,Low
SKILL_309,2026-01-01 00:05:08+00:00,2026-01-01 00:05:09+00:00,57.0,58.0,83.0,4,0,1,97.0,91.0,42.0,96.0,73.0,54.0,1.0,83.6,Low
SKILL_310,2026-01-01 00:05:09+00:00,2026-01-01 00:05:10+00:00,36.0,45.0,87.0,4,1,0,75.0,83.0,83.0,37.0,54.0,78.0,9.0,73.45,Low
SKILL_311,2026-01-01 00:05:10+00:00,2026-01-01 00:05:11+00:00,50.0,41.0,53.0,1,1,1,77.0,89.0,73.0,63.0,91.0,82.0,0.0,67.75,Low
SKILL_312,2026-01-01 00:05:11+00:00,2026-01-01 00:05:12+00:00,61.0,80.0,83.0,3,2,3,100.0,64.0,87.0,68.0,66.0,47.0,19.0,93.25,Medium
SKILL_313,2026-01-01 00:05:12+00:00,2026-01-01 00:05:13+00:00,49.0,66.0,39.0,0,0,0,93.0,93.0,36.0,63.0,48.0,45.0,17.0,59.8,Medium
SKILL_314,2026-01-01 00:05:13+00:00,2026-01-01 00:05:14+00:00,60.0,64.0,39.0,4,2,2,56.0,85.0,82.0,55.0,100.0,66.0,4.0,76.8,Low
SKILL_315,2026-01-01 00:05:14+00:00,2026-01-01 00:05:15+00:00,68.0,69.0,54.0,4,0,0,79.0,41.0,83.0,43.0,80.0,63.0,1.0,71.25,Low
SKILL_316,2026-01-01 00:05:15+00:00,2026-01-01 00:05:16+00:00,44.0,75.0,75.0,1,1,0,61.0,88.0,84.0,69.0,96.0,65.0,31.0,71.75,High
SKILL_317,2026-01-01 00:05:16+00:00,2026-01-01 00:05:17+00:00,49.0,43.0,56.0,1,2,3,51.0,77.0,75.0,76.0,94.0,64.0,0.0,70.7,Low
SKILL_318,2026-01-01 00:05:17+00:00,2026-01-01 00:05:18+00:00,74.0,78.0,52.0,3,2,0,77.0,82.0,68.0,74.0,55.0,94.0,4.0,82.65,Low
SKILL_319,2026-01-01 00:05:18+00:00,2026-01-01 00:05:19+00:00,92.0,72.0,45.0,1,1,1,72.0,53.0,70.0,93.0,57.0,100.0,0.0,78.1,Low
SKILL_320,2026-01-01 00:05:19+00:00,2026-01-01 00:05:20+00:00,37.0,49.0,94.0,2,1,2,40.0,73.0,94.0,62.0,77.0,98.0,12.0,71.85,Medium
SKILL_321,2026-01-01 00:05:20+00:00,2026-01-01 00:05:21+00:00,43.0,57.0,85.0,2,0,1,95.0,92.0,94.0,74.0,80.0,94.0,14.0,79.2,Medium
SKILL_322,2026-01-01 00:05:21+00:00,2026-01-01 00:05:22+00:00,71.0,54.0,47.0,1,2,2,92.0,91.0,38.0,41.0,87.0,98.0,0.0,74.35,Low
SKILL_323,2026-01-01 00:05:22+00:00,2026-01-01 00:05:23+00:00,62.0,54.0,30.0,2,1,1,35.0,72.0,63.0,39.0,93.0,54.0,0.0,58.05,Low
SKILL_324,2026-01-01 00:05:23+00:00,2026-01-01 00:05:24+00:00,41.0,42.0,76.0,3,2,2,35.0,46.0,94.0,61.0,100.0,86.0,1.0,70.0,Low
SKILL_325,2026-01-01 00:05:24+00:00,2026-01-01 00:05:25+00:00,58.0,64.0,84.0,5,2,4,70.0,83.0,92.0,73.0,60.0,77.0,6.0,95.0,Low
SKILL_326,2026-01-01 00:05:25+00:00,2026-01-01 00:05:26+00:00,55.0,48.0,35.0,2,0,2,73.0,56.0,75.0,39.0,86.0,67.0,0.0,60.5,Low
SKILL_327,2026-01-01 00:05:26+00:00,2026-01-01 00:05:27+00:00,46.0,62.0,59.0,0,2,0,63.0,71.0,47.0,66.0,90.0,96.0,16.0,63.35,Medium
SKILL_328,2026-01-01 00:05:27+00:00,2026-01-01 00:05:28+00:00,82.0,62.0,74.0,0,2,4,100.0,40.0,52.0,56.0,98.0,77.0,0.0,83.3,Low
SKILL_329,2026-01-01 00:05:28+00:00,2026-01-01 00:05:29+00:00,77.0,71.0,71.0,2,1,1,44.0,70.0,68.0,62.0,55.0,58.0,0.0,75.65,Low
SKILL_330,2026-01-01 00:05:29+00:00,2026-01-01 00:05:30+00:00,89.0,86.0,48.0,5,2,3,58.0,43.0,81.0,67.0,77.0,63.0,0.0,88.75,Low
SKILL_331,2026-01-01 00:05:30+00:00,2026-01-01 00:05:31+00:00,44.0,79.0,76.0,1,0,4,84.0,47.0,35.0,68.0,73.0,92.0,35.0,69.7,High
SKILL_332,2026-01-01 00:05:31+00:00,2026-01-01 00:05:32+00:00,47.0,87.0,78.0,4,0,4,73.0,60.0,51.0,47.0,49.0,70.0,40.0,76.8,High
SKILL_333,2026-01-01 00:05:32+00:00,2026-01-01 00:05:33+00:00,37.0,46.0,87.0,0,2,4,99.0,96.0,51.0,77.0,69.0,47.0,9.0,80.5,Low
SKILL_334,2026-01-01 00:05:33+00:00,2026-01-01 00:05:34+00:00,63.0,92.0,61.0,1,0,3,90.0,99.0,75.0,85.0,98.0,85.0,29.0,83.05,High
SKILL_335,2026-01-01 00:05:34+00:00,2026-01-01 00:05:35+00:00,48.0,68.0,48.0,1,0,4,49.0,37.0,45.0,87.0,90.0,74.0,20.0,60.65,Medium
SKILL_336,2026-01-01 00:05:35+00:00,2026-01-01 00:05:36+00:00,52.0,90.0,77.0,1,1,3,91.0,70.0,91.0,83.0,89.0,62.0,38.0,84.95,High
SKILL_337,2026-01-01 00:05:36+00:00,2026-01-01 00:05:37+00:00,47.0,84.0,49.0,4,2,1,37.0,88.0,98.0,74.0,99.0,48.0,37.0,77.0,High
SKILL_338,2026-01-01 00:05:37+00:00,2026-01-01 00:05:38+00:00,45.0,97.0,59.0,2,1,0,43.0,65.0,95.0,82.0,69.0,80.0,52.0,70.4,High
SKILL_339,2026-01-01 00:05:38+00:00,2026-01-01 00:05:39+00:00,43.0,97.0,87.0,4,0,1,98.0,78.0,63.0,93.0,51.0,72.0,54.0,85.45,High
SKILL_340,2026-01-01 00:05:39+00:00,2026-01-01 00:05:40+00:00,62.0,45.0,58.0,1,0,2,55.0,98.0,70.0,96.0,86.0,56.0,0.0,71.25,Low
SKILL_341,2026-01-01 00:05:40+00:00,2026-01-01 00:05:41+00:00,95.0,52.0,40.0,5,2,0,74.0,93.0,36.0,44.0,88.0,55.0,0.0,81.35,Low
SKILL_342,2026-01-01 00:05:41+00:00,2026-01-01 00:05:42+00:00,50.0,56.0,31.0,1,2,1,57.0,52.0,96.0,96.0,82.0,91.0,6.0,66.75,Low
SKILL_343,2026-01-01 00:05:42+00:00,2026-01-01 00:05:43+00:00,72.0,42.0,90.0,0,1,4,62.0,55.0,47.0,61.0,80.0,51.0,0.0,74.8,Low
SKILL_344,2026-01-01 00:05:43+00:00,2026-01-01 00:05:44+00:00,73.0,92.0,33.0,5,1,4,67.0,62.0,42.0,35.0,81.0,66.0,19.0,77.0,Medium
SKILL_345,2026-01-01 00:05:44+00:00,2026-01-01 00:05:45+00:00,95.0,60.0,64.0,4,1,1,82.0,40.0,90.0,93.0,100.0,84.0,0.0,89.65,Low
SKILL_346,2026-01-01 00:05:45+00:00,2026-01-01 00:05:46+00:00,74.0,52.0,47.0,1,2,0,88.0,72.0,82.0,61.0,64.0,56.0,0.0,75.8,Low
SKILL_347,2026-01-01 00:05:46+00:00,2026-01-01 00:05:47+00:00,95.0,70.0,90.0,1,2,4,69.0,49.0,50.0,47.0,93.0,79.0,0.0,87.7,Low
SKILL_348,2026-01-01 00:05:47+00:00,2026-01-01 00:05:48+00:00,45.0,98.0,50.0,2,1,2,64.0,82.0,69.0,72.0,75.0,58.0,53.0,72.95,High
SKILL_349,2026-01-01 00:05:48+00:00,2026-01-01 00:05:49+00:00,83.0,71.0,61.0,2,1,2,37.0,44.0,59.0,95.0,73.0,63.0,0.0,75.4,Low
SKILL_350,2026-01-01 00:05:49+00:00,2026-01-01 00:05:50+00:00,36.0,49.0,90.0,2,0,3,82.0,58.0,45.0,89.0,72.0,49.0,13.0,71.9,Medium
SKILL_351,2026-01-01 00:05:50+00:00,2026-01-01 00:05:51+00:00,85.0,60.0,41.0,1,1,0,76.0,72.0,59.0,48.0,55.0,76.0,0.0,69.75,Low
SKILL_352,2026-01-01 00:05:51+00:00,2026-01-01 00:05:52+00:00,95.0,57.0,56.0,5,1,2,55.0,78.0,39.0,75.0,69.0,85.0,0.0,84.1,Low
SKILL_353,2026-01-01 00:05:52+00:00,2026-01-01 00:05:53+00:00,56.0,58.0,94.0,3,0,3,56.0,81.0,80.0,48.0,94.0,64.0,2.0,78.4,Low
SKILL_354,2026-01-01 00:05:53+00:00,2026-01-01 00:05:54+00:00,82.0,72.0,88.0,2,2,3,74.0,54.0,72.0,37.0,72.0,100.0,0.0,87.2,Low
SKILL_355,2026-01-01 00:05:54+00:00,2026-01-01 00:05:55+00:00,47.0,41.0,66.0,0,1,1,70.0,88.0,60.0,74.0,87.0,66.0,0.0,66.25,Low
SKILL_356,2026-01-01 00:05:55+00:00,2026-01-01 00:05:56+00:00,42.0,68.0,69.0,1,1,0,89.0,50.0,80.0,96.0,87.0,51.0,26.0,72.05,High
SKILL_357,2026-01-01 00:05:56+00:00,2026-01-01 00:05:57+00:00,79.0,98.0,85.0,2,0,0,69.0,85.0,71.0,91.0,52.0,59.0,19.0,85.6,Medium
SKILL_358,2026-01-01 00:05:57+00:00,2026-01-01 00:05:58+00:00,54.0,99.0,82.0,3,0,0,98.0,76.0,63.0,53.0,90.0,55.0,45.0,79.7,High
SKILL_359,2026-01-01 00:05:58+00:00,2026-01-01 00:05:59+00:00,84.0,46.0,87.0,1,2,3,84.0,44.0,66.0,86.0,59.0,81.0,0.0,87.7,Low
SKILL_360,2026-01-01 00:05:59+00:00,2026-01-01 00:06:00+00:00,37.0,76.0,69.0,3,2,2,98.0,42.0,90.0,94.0,54.0,83.0,39.0,82.95,High
SKILL_361,2026-01-01 00:06:00+00:00,2026-01-01 00:06:01+00:00,70.0,52.0,65.0,4,1,3,98.0,72.0,56.0,36.0,75.0,99.0,0.0,82.3,Low
SKILL_362,2026-01-01 00:06:01+00:00,2026-01-01 00:06:02+00:00,62.0,85.0,91.0,4,1,1,74.0,58.0,78.0,94.0,67.0,61.0,23.0,88.8,Medium
SKILL_363,2026-01-01 00:06:02+00:00,2026-01-01 00:06:03+00:00,89.0,70.0,86.0,1,0,1,43.0,56.0,47.0,82.0,62.0,95.0,0.0,74.9,Low
SKILL_364,2026-01-01 00:06:03+00:00,2026-01-01 00:06:04+00:00,74.0,56.0,44.0,1,2,4,66.0,43.0,74.0,54.0,70.0,71.0,0.0,73.9,Low
SKILL_365,2026-01-01 00:06:04+00:00,2026-01-01 00:06:05+00:00,47.0,55.0,92.0,3,1,2,94.0,82.0,52.0,50.0,99.0,83.0,8.0,80.15,Low
SKILL_366,2026-01-01 00:06:05+00:00,2026-01-01 00:06:06+00:00,93.0,64.0,91.0,4,0,0,40.0,94.0,48.0,88.0,48.0,83.0,0.0,84.85,Low
SKILL_367,2026-01-01 00:06:06+00:00,2026-01-01 00:06:07+00:00,59.0,52.0,61.0,2,1,3,87.0,62.0,37.0,56.0,76.0,82.0,0.0,72.2,Low
SKILL_368,2026-01-01 00:06:07+00:00,2026-01-01 00:06:08+00:00,89.0,47.0,91.0,0,1,2,44.0,37.0,93.0,83.0,75.0,73.0,0.0,79.05,Low
SKILL_369,2026-01-01 00:06:08+00:00,2026-01-01 00:06:09+00:00,86.0,64.0,70.0,5,0,1,56.0,38.0,47.0,79.0,86.0,94.0,0.0,78.2,Low
SKILL_370,2026-01-01 00:06:09+00:00,2026-01-01 00:06:10+00:00,54.0,91.0,83.0,3,0,0,49.0,51.0,58.0,92.0,52.0,94.0,37.0,72.65,High
SKILL_371,2026-01-01 00:06:10+00:00,2026-01-01 00:06:11+00:00,57.0,85.0,37.0,2,1,2,47.0,73.0,62.0,95.0,60.0,99.0,28.0,70.2,High
SKILL_372,2026-01-01 00:06:11+00:00,2026-01-01 00:06:12+00:00,88.0,57.0,46.0,5,2,4,47.0,77.0,55.0,89.0,61.0,84.0,0.0,88.05,Low
SKILL_373,2026-01-01 00:06:12+00:00,2026-01-01 00:06:13+00:00,86.0,54.0,81.0,1,2,4,86.0,64.0,67.0,91.0,96.0,53.0,0.0,92.2,Low
SKILL_374,2026-01-01 00:06:13+00:00,2026-01-01 00:06:14+00:00,35.0,83.0,38.0,3,0,4,91.0,42.0,61.0,96.0,56.0,45.0,48.0,70.2,High
SKILL_375,2026-01-01 00:06:14+00:00,2026-01-01 00:06:15+00:00,74.0,81.0,91.0,2,2,2,51.0,66.0,74.0,57.0,100.0,50.0,7.0,85.15,Low
SKILL_376,2026-01-01 00:06:15+00:00,2026-01-01 00:06:16+00:00,72.0,76.0,93.0,2,1,0,83.0,45.0,83.0,55.0,95.0,46.0,4.0,81.95,Low
SKILL_377,2026-01-01 00:06:16+00:00,2026-01-01 00:06:17+00:00,53.0,78.0,57.0,2,0,2,90.0,62.0,100.0,72.0,99.0,81.0,25.0,76.35,High
SKILL_378,2026-01-01 00:06:17+00:00,2026-01-01 00:06:18+00:00,86.0,43.0,78.0,2,1,4,86.0,92.0,66.0,94.0,90.0,63.0,0.0,92.5,Low
SKILL_379,2026-01-01 00:06:18+00:00,2026-01-01 00:06:19+00:00,80.0,79.0,85.0,2,0,1,82.0,74.0,97.0,38.0,82.0,88.0,0.0,83.6,Low
SKILL_380,2026-01-01 00:06:19+00:00,2026-01-01 00:06:20+00:00,81.0,55.0,85.0,3,2,4,59.0,68.0,58.0,60.0,64.0,84.0,0.0,88.2,Low
SKILL_381,2026-01-01 00:06:20+00:00,2026-01-01 00:06:21+00:00,53.0,42.0,53.0,4,2,1,61.0,49.0,69.0,87.0,88.0,70.0,0.0,73.2,Low
SKILL_382,2026-01-01 00:06:21+00:00,2026-01-01 00:06:22+00:00,68.0,62.0,79.0,3,2,3,82.0,89.0,35.0,100.0,74.0,47.0,0.0,90.2,Low
SKILL_383,2026-01-01 00:06:22+00:00,2026-01-01 00:06:23+00:00,83.0,91.0,91.0,4,0,3,72.0,49.0,86.0,80.0,69.0,65.0,8.0,92.85,Low
SKILL_384,2026-01-01 00:06:23+00:00,2026-01-01 00:06:24+00:00,40.0,88.0,76.0,3,2,1,55.0,57.0,98.0,74.0,94.0,54.0,48.0,78.65,High
SKILL_385,2026-01-01 00:06:24+00:00,2026-01-01 00:06:25+00:00,83.0,47.0,90.0,4,1,4,87.0,89.0,71.0,90.0,89.0,82.0,0.0,98.5,Low
SKILL_386,2026-01-01 00:06:25+00:00,2026-01-01 00:06:26+00:00,43.0,98.0,31.0,0,2,2,73.0,97.0,98.0,95.0,98.0,72.0,55.0,75.7,High
SKILL_387,2026-01-01 00:06:26+00:00,2026-01-01 00:06:27+00:00,73.0,70.0,87.0,4,2,1,65.0,86.0,35.0,89.0,66.0,84.0,0.0,88.9,Low
SKILL_388,2026-01-01 00:06:27+00:00,2026-01-01 00:06:28+00:00,81.0,40.0,94.0,0,2,1,88.0,76.0,55.0,56.0,82.0,79.0,0.0,82.45,Low
SKILL_389,2026-01-01 00:06:28+00:00,2026-01-01 00:06:29+00:00,50.0,47.0,91.0,0,0,1,47.0,51.0,72.0,79.0,50.0,79.0,0.0,64.15,Low
SKILL_390,2026-01-01 00:06:29+00:00,2026-01-01 00:06:30+00:00,48.0,86.0,90.0,5,0,2,47.0,65.0,69.0,94.0,50.0,49.0,38.0,81.45,High
SKILL_391,2026-01-01 00:06:30+00:00,2026-01-01 00:06:31+00:00,57.0,64.0,63.0,1,2,4,54.0,40.0,93.0,98.0,94.0,62.0,7.0,78.45,Low
SKILL_392,2026-01-01 00:06:31+00:00,2026-01-01 00:06:32+00:00,51.0,96.0,43.0,5,0,3,49.0,53.0,97.0,69.0,61.0,79.0,45.0,74.7,High
SKILL_393,2026-01-01 00:06:32+00:00,2026-01-01 00:06:33+00:00,54.0,75.0,64.0,1,0,4,51.0,84.0,99.0,66.0,80.0,57.0,21.0,74.35,Medium
SKILL_394,2026-01-01 00:06:33+00:00,2026-01-01 00:06:34+00:00,92.0,53.0,66.0,5,2,3,50.0,96.0,38.0,79.0,70.0,72.0,0.0,90.8,Low
SKILL_395,2026-01-01 00:06:34+00:00,2026-01-01 00:06:35+00:00,36.0,70.0,32.0,5,2,2,65.0,79.0,100.0,42.0,51.0,100.0,34.0,73.25,High
SKILL_396,2026-01-01 00:06:35+00:00,2026-01-01 00:06:36+00:00,85.0,78.0,86.0,2,1,1,52.0,73.0,94.0,77.0,89.0,67.0,0.0,86.95,Low
SKILL_397,2026-01-01 00:06:36+00:00,2026-01-01 00:06:37+00:00,64.0,45.0,85.0,1,0,3,38.0,57.0,40.0,66.0,86.0,62.0,0.0,66.0,Low
SKILL_398,2026-01-01 00:06:37+00:00,2026-01-01 00:06:38+00:00,74.0,97.0,35.0,2,2,2,45.0,77.0,51.0,38.0,48.0,61.0,23.0,71.55,Medium
SKILL_399,2026-01-01 00:06:38+00:00,2026-01-01 00:06:39+00:00,53.0,44.0,61.0,5,1,2,56.0,99.0,56.0,45.0,57.0,86.0,0.0,74.25,Low
SKILL_400,2026-01-01 00:06:39+00:00,2026-01-01 00:06:40+00:00,43.0,99.0,43.0,0,1,0,57.0,81.0,81.0,64.0,69.0,72.0,56.0,63.4,High
SKILL_401,2026-01-01 00:06:40+00:00,2026-01-01 00:06:41+00:00,79.0,95.0,54.0,1,1,1,92.0,75.0,59.0,82.0,78.0,54.0,16.0,81.95,Medium
SKILL_402,2026-01-01 00:06:41+00:00,2026-01-01 00:06:42+00:00,45.0,50.0,50.0,5,0,0,98.0,98.0,36.0,76.0,62.0,98.0,5.0,71.95,Low
SKILL_403,2026-01-01 00:06:42+00:00,2026-01-01 00:06:43+00:00,50.0,88.0,47.0,2,0,2,50.0,40.0,91.0,81.0,91.0,92.0,38.0,66.4,High
SKILL_404,2026-01-01 00:06:43+00:00,2026-01-01 00:06:44+00:00,46.0,99.0,33.0,5,1,1,93.0,61.0,61.0,41.0,91.0,99.0,53.0,72.75,High
SKILL_405,2026-01-01 00:06:44+00:00,2026-01-01 00:06:45+00:00,74.0,99.0,41.0,4,1,2,51.0,97.0,70.0,42.0,49.0,70.0,25.0,79.15,High
SKILL_406,2026-01-01 00:06:45+00:00,2026-01-01 00:06:46+00:00,70.0,67.0,76.0,3,0,1,86.0,71.0,63.0,49.0,80.0,91.0,0.0,78.1,Low
SKILL_407,2026-01-01 00:06:46+00:00,2026-01-01 00:06:47+00:00,86.0,58.0,50.0,4,2,3,63.0,54.0,59.0,97.0,80.0,46.0,0.0,86.25,Low
SKILL_408,2026-01-01 00:06:47+00:00,2026-01-01 00:06:48+00:00,52.0,44.0,83.0,3,1,4,53.0,68.0,47.0,77.0,98.0,73.0,0.0,76.15,Low
SKILL_409,2026-01-01 00:06:48+00:00,2026-01-01 00:06:49+00:00,56.0,91.0,81.0,3,0,2,53.0,72.0,91.0,54.0,53.0,76.0,35.0,77.95,High
SKILL_410,2026-01-01 00:06:49+00:00,2026-01-01 00:06:50+00:00,84.0,57.0,34.0,3,2,2,71.0,56.0,92.0,78.0,78.0,57.0,0.0,81.75,Low
SKILL_411,2026-01-01 00:06:50+00:00,2026-01-01 00:06:51+00:00,43.0,81.0,36.0,3,2,1,65.0,69.0,91.0,95.0,75.0,63.0,38.0,74.8,High
SKILL_412,2026-01-01 00:06:51+00:00,2026-01-01 00:06:52+00:00,93.0,91.0,39.0,1,1,3,51.0,50.0,50.0,80.0,83.0,97.0,0.0,75.3,Low
SKILL_413,2026-01-01 00:06:52+00:00,2026-01-01 00:06:53+00:00,58.0,40.0,40.0,4,2,1,84.0,46.0,99.0,81.0,72.0,97.0,0.0,77.2,Low
SKILL_414,2026-01-01 00:06:53+00:00,2026-01-01 00:06:54+00:00,41.0,41.0,53.0,3,2,1,74.0,84.0,77.0,46.0,47.0,86.0,0.0,70.25,Low
SKILL_415,2026-01-01 00:06:54+00:00,2026-01-01 00:06:55+00:00,88.0,41.0,78.0,1,1,3,72.0,62.0,59.0,44.0,86.0,84.0,0.0,78.5,Low
SKILL_416,2026-01-01 00:06:55+00:00,2026-01-01 00:06:56+00:00,47.0,95.0,71.0,4,1,4,56.0,91.0,61.0,75.0,60.0,78.0,48.0,83.55,High
SKILL_417,2026-01-01 00:06:56+00:00,2026-01-01 00:06:57+00:00,46.0,79.0,39.0,0,1,3,73.0,94.0,100.0,99.0,95.0,80.0,33.0,74.95,High
SKILL_418,2026-01-01 00:06:57+00:00,2026-01-01 00:06:58+00:00,65.0,96.0,95.0,4,2,3,62.0,58.0,55.0,44.0,90.0,58.0,31.0,88.35,High
SKILL_419,2026-01-01 00:06:58+00:00,2026-01-01 00:06:59+00:00,52.0,63.0,43.0,1,1,3,56.0,70.0,79.0,70.0,66.0,58.0,11.0,67.7,Low
SKILL_420,2026-01-01 00:06:59+00:00,2026-01-01 00:07:00+00:00,95.0,75.0,85.0,0,0,4,70.0,54.0,52.0,72.0,47.0,67.0,0.0,82.55,Low
SKILL_421,2026-01-01 00:07:00+00:00,2026-01-01 00:07:01+00:00,93.0,55.0,88.0,4,0,2,46.0,50.0,48.0,95.0,51.0,90.0,0.0,83.55,Low
SKILL_422,2026-01-01 00:07:01+00:00,2026-01-01 00:07:02+00:00,78.0,56.0,70.0,5,2,3,39.0,61.0,77.0,65.0,79.0,61.0,0.0,85.75,Low
SKILL_423,2026-01-01 00:07:02+00:00,2026-01-01 00:07:03+00:00,80.0,93.0,91.0,4,2,3,69.0,39.0,63.0,59.0,75.0,66.0,13.0,92.45,Medium
SKILL_424,2026-01-01 00:07:03+00:00,2026-01-01 00:07:04+00:00,79.0,44.0,30.0,3,2,2,73.0,88.0,63.0,88.0,70.0,60.0,0.0,80.0,Low
SKILL_425,2026-01-01 00:07:04+00:00,2026-01-01 00:07:05+00:00,54.0,85.0,94.0,1,0,0,100.0,63.0,42.0,63.0,92.0,95.0,31.0,74.6,High
SKILL_426,2026-01-01 00:07:05+00:00,2026-01-01 00:07:06+00:00,37.0,99.0,64.0,4,2,3,54.0,73.0,38.0,53.0,82.0,71.0,62.0,74.95,High
SKILL_427,2026-01-01 00:07:06+00:00,2026-01-01 00:07:07+00:00,77.0,52.0,42.0,3,0,3,86.0,87.0,77.0,76.0,70.0,92.0,0.0,80.25,Low
SKILL_428,2026-01-01 00:07:07+00:00,2026-01-01 00:07:08+00:00,60.0,62.0,72.0,4,0,3,90.0,73.0,85.0,46.0,59.0,75.0,2.0,82.0,Low
SKILL_429,2026-01-01 00:07:08+00:00,2026-01-01 00:07:09+00:00,45.0,65.0,71.0,2,2,1,77.0,53.0,98.0,40.0,90.0,96.0,20.0,74.1,Medium
SKILL_430,2026-01-01 00:07:09+00:00,2026-01-01 00:07:10+00:00,83.0,81.0,94.0,2,2,3,81.0,41.0,45.0,95.0,48.0,69.0,0.0,92.4,Low
SKILL_431,2026-01-01 00:07:10+00:00,2026-01-01 00:07:11+00:00,60.0,77.0,41.0,2,2,4,71.0,80.0,87.0,47.0,69.0,98.0,17.0,78.95,Medium
SKILL_432,2026-01-01 00:07:11+00:00,2026-01-01 00:07:12+00:00,88.0,43.0,78.0,5,1,2,88.0,79.0,57.0,62.0,87.0,91.0,0.0,90.9,Low
SKILL_433,2026-01-01 00:07:12+00:00,2026-01-01 00:07:13+00:00,67.0,75.0,43.0,5,2,3,51.0,64.0,79.0,85.0,82.0,86.0,8.0,83.8,Low
SKILL_434,2026-01-01 00:07:13+00:00,2026-01-01 00:07:14+00:00,87.0,93.0,67.0,0,1,0,75.0,44.0,91.0,41.0,92.0,94.0,6.0,76.3,Low
SKILL_435,2026-01-01 00:07:14+00:00,2026-01-01 00:07:15+00:00,61.0,91.0,62.0,0,0,3,68.0,38.0,51.0,38.0,87.0,98.0,30.0,64.15,High
SKILL_436,2026-01-01 00:07:15+00:00,2026-01-01 00:07:16+00:00,35.0,46.0,79.0,0,0,2,42.0,58.0,70.0,84.0,96.0,87.0,11.0,59.65,Low
SKILL_437,2026-01-01 00:07:16+00:00,2026-01-01 00:07:17+00:00,91.0,57.0,57.0,3,0,2,81.0,93.0,65.0,38.0,81.0,61.0,0.0,80.6,Low
SKILL_438,2026-01-01 00:07:17+00:00,2026-01-01 00:07:18+00:00,82.0,85.0,77.0,0,1,2,100.0,46.0,70.0,52.0,70.0,97.0,3.0,82.2,Low
SKILL_439,2026-01-01 00:07:18+00:00,2026-01-01 00:07:19+00:00,95.0,40.0,87.0,1,2,1,40.0,78.0,58.0,53.0,81.0,62.0,0.0,79.55,Low
SKILL_440,2026-01-01 00:07:19+00:00,2026-01-01 00:07:20+00:00,64.0,96.0,71.0,0,1,4,46.0,61.0,73.0,43.0,98.0,65.0,32.0,73.4,High
